ID,Age,Education,Marital_Status,Income,Recency,TotalSpend,TotalPurchases,CampaignAccepted,WebEngagement,HouseholdDependents,Segment,SegmentName,PCA1,PCA2
6988,29,Graduation,Married,71952.0,93,1443,20,2,12,1,0,Premium High-Value,2.5661776244306624,0.7327553695258633
4472,45,PhD,Divorced,35682.0,34,57,5,0,3,1,1,Low-Engagement,-1.662970732981213,-1.7324884586420461
6991,64,Graduation,Divorced,43185.0,88,637,18,0,17,1,3,Digital-Engaged,0.1550937798761993,2.0813291123208715
3336,67,PhD,Together,66375.0,96,948,11,1,9,1,3,Digital-Engaged,0.8526479317620297,-0.2600956193863342
4301,44,Master,Married,35178.0,10,59,4,1,8,1,1,Low-Engagement,-1.2083897472797527,-0.5863982951534145
1940,29,Graduation,Married,25252.0,26,18,3,0,9,1,1,Low-Engagement,-2.0016677640284004,-0.30593797565894687
1272,50,Master,Single,55250.0,49,903,22,0,12,1,3,Digital-Engaged,0.8848102456628418,1.017278847763157
1388,40,Graduation,Single,33249.0,11,112,6,0,8,1,1,Low-Engagement,-1.532345808356386,-0.44719901424735903
1044,62,Graduation,Together,58398.0,44,596,17,0,9,0,2,Established Value,0.7349291638017112,-0.4560542261833353
6969,33,Graduation,Together,50272.0,75,233,10,0,11,1,1,Low-Engagement,-0.683659505517691,0.313358446582028
10479,40,PhD,Married,76618.0,64,1511,10,0,4,0,2,Established Value,1.435228683165772,-1.9977081847691183
3619,55,2n Cycle,Divorced,87305.0,19,1152,16,1,7,0,2,Established Value,2.291454734571132,-1.0975894377828685
1715,37,Graduation,Together,25851.0,45,48,5,0,9,1,1,Low-Engagement,-1.8185430282016797,-0.25320792417870197
10159,45,Graduation,Divorced,58710.0,77,1185,25,0,17,1,3,Digital-Engaged,1.5065799995637075,2.308315875398977
1463,57,Graduation,Single,45160.0,9,21,3,0,8,2,1,Low-Engagement,-1.979516033321149,-0.042545534433465544
5114,50,Master,Married,74806.0,1,965,14,0,9,1,2,Established Value,0.8032861286234202,-0.018412877277895732
4990,61,Graduation,Married,59111.0,90,869,20,0,18,0,3,Digital-Engaged,1.3432102093954037,1.7984295907295171
4329,31,PhD,Married,18988.0,43,16,4,0,8,1,1,Low-Engagement,-2.0968945275623834,-0.5104366427265711
10936,50,Graduation,Married,72190.0,79,1947,15,0,8,0,2,Established Value,2.128546063664071,-0.836921333281646
4692,39,Graduation,Married,7500.0,19,71,7,1,13,1,1,Low-Engagement,-1.578625069524032,0.8174571344168694
7212,49,Graduation,Married,44794.0,99,65,5,0,8,1,1,Low-Engagement,-1.3554467084611566,-0.6103148862306063
6086,60,Graduation,Married,80395.0,62,1380,23,1,8,0,2,Established Value,2.83768868750648,-0.6163892428736202
437,39,Master,Divorced,75012.0,41,1027,22,0,4,0,2,Established Value,1.796265842007357,-1.532372712403177
11171,50,Master,Married,56962.0,60,411,14,0,13,3,3,Digital-Engaged,-0.9423210895136538,2.046088286228923
11101,24,Graduation,Together,89891.0,17,836,25,1,15,0,3,Digital-Engaged,2.8142778919271825,1.1714456860327234
5329,66,PhD,Divorced,35946.0,24,11,3,0,5,2,1,Low-Engagement,-2.250252277346109,-0.7594783281558375
610,62,PhD,Together,53593.0,60,480,15,0,15,2,3,Digital-Engaged,-0.4198797525474014,2.0297893035483443
9384,37,Graduation,Married,66373.0,57,606,16,0,7,2,3,Digital-Engaged,-0.04693370659141694,0.0845888298882002
5956,67,PhD,Divorced,45072.0,74,284,11,0,14,3,1,Low-Engagement,-1.5350071186357077,2.2000808828948326
10430,42,Graduation,Divorced,89694.0,22,1472,11,3,9,2,0,Premium High-Value,2.3607669554815796,0.18007494399638374
7875,66,Graduation,Married,72025.0,46,1677,25,3,6,0,0,Premium High-Value,3.9401683130173217,-1.1038354582262087
7072,42,Graduation,Married,67432.0,69,1335,17,0,12,1,3,Digital-Engaged,1.2191749413380473,0.7795574181868701
6255,63,Master,Together,70545.0,29,334,12,0,6,1,1,Low-Engagement,-0.04476771836763197,-0.8444636316152594
6516,26,Basic,Married,17487.0,37,18,3,0,8,1,1,Low-Engagement,-2.2016753297161293,-0.5364701032019149
5564,46,Graduation,Together,62882.0,26,1338,18,0,11,1,3,Digital-Engaged,1.1621319596512372,0.631143222576799
5682,62,PhD,Single,64108.0,8,1099,26,0,11,1,3,Digital-Engaged,1.5327618622137558,0.9378847801229377
7458,59,Master,Together,34941.0,26,97,6,0,11,2,1,Low-Engagement,-1.9021041530246665,0.8131839349900802
5237,65,PhD,Single,48767.0,79,63,6,0,7,3,1,Low-Engagement,-2.094450710800952,0.29338661340984945
7761,37,2n Cycle,Together,38702.0,71,109,7,0,9,1,1,Low-Engagement,-1.3120183531420508,-0.24527920420900345
5278,51,Graduation,Married,82224.0,83,902,20,1,9,0,2,Established Value,2.2611393275979372,-0.5159070038154097
3560,63,Graduation,Together,83844.0,57,1574,19,1,5,0,2,Established Value,2.771333414755591,-1.4973015040144437
7235,40,2n Cycle,Married,17003.0,37,38,6,0,7,1,1,Low-Engagement,-2.000840081396973,-0.667581284379022
10548,20,Graduation,Single,71163.0,30,960,23,0,4,0,2,Established Value,1.7119308064717904,-1.4730811668841526
2281,45,Graduation,Single,33697.0,34,28,3,1,8,1,1,Low-Engagement,-1.3385165068649365,-0.6435250103310625
4073,61,2n Cycle,Married,63564.0,0,1215,27,1,16,0,3,Digital-Engaged,2.6727381119794673,1.5916145382272886
6974,43,PhD,Together,83443.0,89,1497,21,0,8,0,2,Established Value,2.4152503874916555,-0.6658754759101557
7938,57,PhD,Together,51518.0,92,449,15,0,6,1,1,Low-Engagement,-0.18228862927132336,-0.7381077819680857
7094,40,Graduation,Widow,58330.0,87,1064,23,0,10,1,3,Digital-Engaged,1.1485566019454676,0.520760319606594
3667,46,Graduation,Married,80952.0,20,1757,24,3,16,0,0,Premium High-Value,4.29967403956232,1.2926807747815385
7723,36,Graduation,Together,75507.0,56,1440,20,0,11,0,2,Established Value,2.1431809126380985,0.08507599432365832
3870,37,2n Cycle,Together,63855.0,28,1006,23,0,11,0,2,Established Value,1.6793387285132297,0.2556260643656414
4012,43,PhD,Together,62220.0,55,1226,18,0,13,1,3,Digital-Engaged,1.0786140644035886,1.0890420354309214
5909,51,Graduation,Married,58512.0,25,1171,15,0,11,1,3,Digital-Engaged,0.6979876227816215,0.5333653339700352
10470,36,Master,Married,40662.0,0,92,6,0,6,1,1,Low-Engagement,-1.4025418474636469,-0.9458674853258235
6488,56,PhD,Married,38829.0,86,99,7,0,8,1,1,Low-Engagement,-1.3306486432879256,-0.5044757246354656
10270,34,2n Cycle,Married,35523.0,8,66,6,0,10,1,1,Low-Engagement,-1.4900697839460553,0.035033455005232875
6887,48,Graduation,Single,79146.0,33,564,17,0,14,2,3,Digital-Engaged,0.3915649887002898,1.8094200740817215
6406,27,Master,Married,78285.0,13,1427,20,0,9,0,2,Established Value,2.163750626518411,-0.36643075588581436
7573,37,PhD,Single,31626.0,12,86,5,1,9,1,1,Low-Engagement,-1.1850554364859291,-0.2969366311149496
4508,63,Graduation,Single,75127.0,92,833,18,0,3,0,2,Established Value,1.3380078136380444,-1.9777138466581219
221,60,Graduation,Married,48726.0,90,242,9,0,9,1,1,Low-Engagement,-0.8098110989501311,-0.22064547918434063
5331,38,Graduation,Married,74985.0,8,1869,16,0,5,0,2,Established Value,2.142837001642491,-1.4670770044097683
1911,28,Graduation,Together,67430.0,6,1364,28,0,17,0,3,Digital-Engaged,2.5197810001527126,1.9152977498702077
20,50,2n Cycle,Married,46891.0,91,183,7,0,6,1,1,Low-Engagement,-1.0899646273824146,-1.0203815424534846
8786,59,Master,Married,62058.0,52,450,14,0,12,1,3,Digital-Engaged,0.08501686259336945,0.6934289901113415
10582,36,Graduation,Married,72063.0,3,758,19,0,7,1,2,Established Value,0.8713022227138503,-0.3167108206127048
1915,64,PhD,Married,78939.0,57,1507,19,0,11,0,2,Established Value,2.2162299404566728,0.037301111215653965
8897,50,Graduation,Single,42720.0,9,654,17,0,15,2,3,Digital-Engaged,-0.3923704890664726,2.191219659424293
2371,43,Graduation,Married,33622.0,22,81,6,0,9,2,1,Low-Engagement,-1.9778835734591251,0.3344722526673405
4303,58,PhD,Together,6835.0,76,137,1,0,20,1,1,Low-Engagement,-2.2930061755683697,2.3023272226549936
6825,62,Graduation,Together,41452.0,86,16,3,0,8,2,1,Low-Engagement,-2.06353204268069,-0.1098291054556867
1072,50,PhD,Single,40760.0,64,93,6,0,8,1,1,Low-Engagement,-1.362054392077585,-0.5248775494811061
4964,57,PhD,Together,74250.0,90,1158,17,0,3,0,2,Established Value,1.5383841902283084,-2.0062528324666977
2461,60,Master,Single,51124.0,79,43,4,0,4,2,1,Low-Engagement,-1.796225663873537,-1.068951408122753
10736,44,Graduation,Single,72258.0,28,1525,20,0,8,1,2,Established Value,1.6512399842675654,-0.05431925516156341
3194,41,PhD,Single,71466.0,86,1230,18,0,5,0,2,Established Value,1.6343932757766815,-1.4691894980802285
10839,39,Graduation,Together,36283.0,42,29,4,0,5,2,1,Low-Engagement,-2.1558243232393925,-0.7419089995406583
49,45,Graduation,Single,20587.0,39,25,4,0,8,1,1,Low-Engagement,-2.0508618952013693,-0.5112060735997727
4290,43,Graduation,Married,30467.0,8,24,3,0,8,1,1,Low-Engagement,-1.887699790974926,-0.5469944948063914
10219,43,Graduation,Together,31590.0,40,38,4,0,9,1,1,Low-Engagement,-1.7598004381859662,-0.3028391290800623
4211,29,Basic,Married,20425.0,5,57,5,0,9,1,1,Low-Engagement,-1.9460154027919607,-0.19539310697777598
1135,55,Master,Together,17144.0,96,47,7,0,10,2,1,Low-Engagement,-2.311149457081223,0.5897288968077329
6299,47,PhD,Divorced,42564.0,28,813,18,1,13,1,3,Digital-Engaged,0.6966836348807005,1.1131044707685713
10846,37,Master,Married,43783.0,22,629,16,1,14,1,3,Digital-Engaged,0.43542618758483914,1.2831277941427013
347,39,Graduation,Divorced,40780.0,30,377,13,0,16,1,3,Digital-Engaged,-0.5063619775133461,1.7176792069620033
6543,70,Master,Together,62847.0,45,1612,13,0,5,0,2,Established Value,1.4158960931946905,-1.5806047186179664
10446,58,PhD,Married,82017.0,58,729,16,3,7,0,0,Premium High-Value,2.719098840911128,-1.2456345009736018
3479,65,Graduation,Single,16813.0,49,50,5,1,9,0,1,Low-Engagement,-1.126329223878605,-0.8402893338001476
11075,37,Graduation,Married,51267.0,37,270,11,0,7,2,1,Low-Engagement,-1.0626948978269601,-0.03600767619402357
4442,54,Graduation,Single,46524.0,70,177,7,0,4,1,1,Low-Engagement,-1.1360098688937865,-1.4845549021474294
199,53,Master,Single,45183.0,33,315,12,1,11,0,3,Digital-Engaged,0.30894237430284127,-0.16437802686206884
6722,61,PhD,Married,70421.0,98,767,20,0,16,1,3,Digital-Engaged,1.0529165882646148,1.8184149963093754
796,50,2n Cycle,Divorced,60161.0,17,1071,23,0,19,1,3,Digital-Engaged,1.3214979242934841,2.7769496901311683
3749,42,Graduation,Together,73926.0,54,1580,23,0,9,0,2,Established Value,2.4103841987802928,-0.2826404116974327
8523,47,Graduation,Married,19329.0,39,60,7,0,12,1,1,Low-Engagement,-1.7821916740119361,0.5770355535571293
310,45,Master,Married,61872.0,81,573,17,0,8,1,3,Digital-Engaged,0.34522210375533285,-0.19720736964162386
8629,59,Graduation,Widow,46984.0,71,41,4,0,6,2,1,Low-Engagement,-1.8694101042236013,-0.5612437143530649
236,64,Graduation,Married,34838.0,62,170,7,0,8,2,1,Low-Engagement,-1.8086891184799907,0.08426118148718308
9930,71,PhD,Single,82716.0,8,1167,27,0,8,0,2,Established Value,2.5099620759351766,-0.3633456617635489
3483,57,Graduation,Married,48192.0,76,1526,22,3,10,0,0,Premium High-Value,3.084480653941376,-0.19936426871934856
4599,39,Master,Married,49681.0,66,458,15,0,14,2,3,Digital-Engaged,-0.5475587961433183,1.7921848516537149
7326,44,Master,Married,56850.0,83,63,5,0,3,1,1,Low-Engagement,-1.1422429563081926,-1.848142988955335
7352,58,Graduation,Married,55267.0,28,405,13,0,6,1,1,Low-Engagement,-0.2790238989324556,-0.7584618519407207
2350,43,Graduation,Married,59666.0,87,1027,13,1,11,2,3,Digital-Engaged,0.4869124276298604,0.8822202258421001
9145,43,Graduation,Single,72504.0,43,1478,20,0,7,1,2,Established Value,1.6022931215121483,-0.31428773394838755
2964,34,Graduation,Married,26872.0,0,72,4,0,7,0,1,Low-Engagement,-1.4343318893016697,-1.2847164395874853
5585,43,Graduation,Single,21359.0,1,48,5,0,10,1,1,Low-Engagement,-1.9175200666490928,0.04906093152142324
9687,40,Graduation,Single,73170.0,1,726,15,0,7,0,2,Established Value,1.0328190162599222,-1.0168713676678909
3732,60,Master,Married,52750.0,72,860,21,0,9,1,3,Digital-Engaged,0.6754835120984917,0.23412883042789384
6303,29,PhD,Together,91820.0,72,1497,22,0,6,0,2,Established Value,2.655139654550772,-1.1243373782867745
11176,45,PhD,Together,65968.0,12,495,16,0,8,1,3,Digital-Engaged,0.2954320796999616,-0.1770527416480517
2986,39,Graduation,Married,30772.0,89,20,3,0,7,2,1,Low-Engagement,-2.3310772320355198,-0.3231017644174096
7462,61,Graduation,Single,22507.0,67,570,16,0,19,0,3,Digital-Engaged,-0.07256909482086156,2.0281498139989025
3900,43,Graduation,Married,65685.0,54,769,20,0,14,1,3,Digital-Engaged,0.9060620209854112,1.3913880940672245
7034,37,2n Cycle,Married,25804.0,34,55,5,0,10,1,1,Low-Engagement,-1.8001765141574844,0.001618339316093879
9493,35,PhD,Single,76412.0,15,1808,17,2,8,0,0,Premium High-Value,3.1661282752373814,-0.8323624589077275
1143,43,Graduation,Married,22063.0,43,55,5,0,9,1,1,Low-Engagement,-1.9036374991366534,-0.23934375518823903
1,54,Graduation,Single,57091.0,0,577,17,1,12,0,3,Digital-Engaged,1.1893659923432627,0.2628712591146709
3855,52,Graduation,Married,22419.0,74,162,7,0,11,0,1,Low-Engagement,-1.1839099540916622,-0.26162795930576677
5536,56,Graduation,Together,87771.0,61,1957,19,4,11,1,0,Premium High-Value,4.2485650439092515,0.32187272786247545
5989,56,2n Cycle,Divorced,78353.0,51,1576,23,0,18,1,3,Digital-Engaged,2.2016245636236382,2.4479346212569335
9499,61,Graduation,Married,93404.0,97,1616,14,2,8,3,0,Premium High-Value,1.8757688821754848,0.571665523241935
6768,53,Graduation,Divorced,37859.0,75,36,4,0,9,3,1,Low-Engagement,-2.491785326789331,0.744028131881366
2150,57,PhD,Widow,80995.0,83,1482,21,0,12,1,3,Digital-Engaged,1.9578689909410434,0.8721700686101219
6646,31,Graduation,Together,16529.0,23,22,4,0,7,1,1,Low-Engagement,-2.167776147726289,-0.7256583051291747
4887,39,PhD,Divorced,55412.0,65,63,5,0,7,2,1,Low-Engagement,-1.5633837920432978,-0.30079642390261435
8560,23,Graduation,Single,48789.0,94,680,17,0,12,0,3,Digital-Engaged,0.6291863898643383,0.25360387855872035
3321,48,PhD,Together,56575.0,42,542,17,0,12,2,3,Digital-Engaged,-0.19918155644813512,1.3832349887263864
11003,35,2n Cycle,Together,25130.0,10,50,5,0,9,1,1,Low-Engagement,-1.8384859219737621,-0.21516723399167698
10402,48,Graduation,Married,35441.0,94,39,4,0,9,2,1,Low-Engagement,-2.102183047305698,0.18107774547057676
9904,59,Graduation,Married,71391.0,50,1043,23,0,9,1,2,Established Value,1.4246642513756584,0.27451185702286235
6141,43,Master,Single,49494.0,46,385,12,0,13,1,3,Digital-Engaged,-0.4010803316082575,0.9074771089940956
5687,35,Graduation,Divorced,81702.0,98,1633,26,0,10,0,2,Established Value,2.87422972987121,0.0027318625491248544
10856,35,2n Cycle,Single,45889.0,42,46,4,0,7,1,1,Low-Engagement,-1.4376132001639998,-0.8358408971984252
5121,38,Graduation,Single,56628.0,30,761,18,1,12,1,3,Digital-Engaged,0.9740144642967477,0.8235356205075395
4186,65,Graduation,Together,34026.0,11,76,6,0,7,2,1,Low-Engagement,-2.0032305804067687,-0.1423043072288508
368,41,Graduation,Married,40049.0,61,290,11,0,8,1,1,Low-Engagement,-0.8543047029951766,-0.3332460827170513
3312,27,Graduation,Single,34176.0,12,89,7,0,9,1,1,Low-Engagement,-1.4462310130803768,-0.17114490896694565
11121,34,Graduation,Married,19419.0,76,70,7,0,13,1,1,Low-Engagement,-1.7518152015081825,0.7823949402156744
5332,55,2n Cycle,Married,82504.0,2,1066,16,0,4,0,2,Established Value,1.588276805589966,-1.7363574251705423
5848,45,Graduation,Together,81205.0,43,2009,18,3,7,0,0,Premium High-Value,3.9849311298263643,-1.1401523932109956
10343,24,2n Cycle,Single,61618.0,27,1345,17,0,6,0,2,Established Value,1.4381044545430557,-1.1705708019576813
5935,59,Master,Single,55284.0,60,764,20,0,12,1,3,Digital-Engaged,0.6229335910679319,0.9307273056676901
2895,52,Graduation,Single,49980.0,79,195,9,0,8,1,1,Low-Engagement,-0.8377735705637226,-0.4571566387934789
10262,35,Graduation,Married,15072.0,96,53,7,0,8,2,1,Low-Engagement,-2.384812196342338,0.10950166014376915
7848,41,Graduation,Single,49166.0,17,368,11,0,11,1,1,Low-Engagement,-0.5267701116374324,0.4143993278006315
9477,61,PhD,Married,65324.0,0,544,17,0,10,1,3,Digital-Engaged,0.4212901109901422,0.3613050028813779
4856,58,2n Cycle,Married,82347.0,38,1853,24,2,10,0,0,Premium High-Value,3.869337832321797,-0.12917050104267783
7186,49,PhD,Together,30843.0,43,35,4,1,6,2,1,Low-Engagement,-1.801942096244794,-0.542622166613657
5794,41,PhD,Married,46374.0,1,446,15,2,15,1,3,Digital-Engaged,0.7405364129001248,1.4411088150484963
1456,36,Graduation,Single,60474.0,25,1180,24,0,17,1,3,Digital-Engaged,1.4682886533897894,2.3191144361119824
4877,42,Master,Married,38576.0,2,41,4,0,8,1,1,Low-Engagement,-1.608431230367549,-0.5289707309354165
425,30,Graduation,Married,55357.0,66,727,19,0,11,2,3,Digital-Engaged,0.06525575962875974,1.1948163917985721
3007,49,Graduation,Together,37758.0,49,40,4,0,9,2,1,Low-Engagement,-2.0511984253864313,0.2199134025296262
1031,26,2n Cycle,Married,85710.0,5,1062,25,1,8,0,2,Established Value,2.8126556519842962,-0.5043681964479676
4297,46,Graduation,Together,23228.0,71,40,5,0,10,1,1,Low-Engagement,-1.870949697985676,-0.028387758970891953
807,46,Master,Together,44602.0,35,292,11,0,14,2,3,Digital-Engaged,-1.101341162669245,1.6904447622802032
9553,28,Graduation,Married,7500.0,94,15,3,0,6,0,1,Low-Engagement,-2.0224339911738363,-1.6017846035167542
4271,26,2n Cycle,Together,38683.0,80,341,11,0,11,1,1,Low-Engagement,-0.7952443914215331,0.38219269582291193
4120,40,2n Cycle,Single,49514.0,61,369,11,0,13,1,3,Digital-Engaged,-0.48277897904253386,0.8550620936052306
2036,42,PhD,Together,57906.0,29,401,14,0,8,1,1,Low-Engagement,-0.12008837999892395,-0.24415013735553992
115,49,Master,Single,43456.0,0,393,14,0,10,1,1,Low-Engagement,-0.44929655402513974,0.31692434395789254
4259,29,Master,Single,19485.0,80,10,3,0,8,2,1,Low-Engagement,-2.5953929260050947,-0.035627807108729044
8687,37,Graduation,Together,53172.0,54,486,13,0,5,1,1,Low-Engagement,-0.26812128445861116,-1.0210250163432861
2447,36,Graduation,Together,30545.0,71,69,5,0,9,1,1,Low-Engagement,-1.6835340316297198,-0.2941131854027184
10140,32,PhD,Together,70123.0,27,1727,16,2,8,0,0,Premium High-Value,2.874002043528888,-0.8628599016160359
9353,56,Graduation,Single,62450.0,61,995,14,1,8,1,2,Established Value,0.9905288321293264,-0.3444615426523091
3623,39,Graduation,Together,21675.0,55,45,7,0,11,1,1,Low-Engagement,-1.751801931596725,0.3098830804126745
738,34,2n Cycle,Single,42395.0,35,182,8,0,10,2,1,Low-Engagement,-1.5206171753532889,0.6121279492688667
7631,37,Master,Together,61346.0,34,989,22,0,8,1,2,Established Value,1.04828433737052,0.04122146309169548
4789,62,Graduation,Together,80812.0,95,1677,17,3,6,0,0,Premium High-Value,3.599973218645548,-1.4759158342413772
773,44,Master,Divorced,42835.0,64,595,16,0,12,2,3,Digital-Engaged,-0.549124809101083,1.3670720593029988
10602,32,Graduation,Married,39922.0,30,156,7,0,11,1,1,Low-Engagement,-1.2164693589764632,0.2800847422322031
1446,59,Master,Single,86424.0,12,1226,27,0,7,0,2,Established Value,2.6379670170645997,-0.6216456471026145
3270,37,2n Cycle,Together,17117.0,96,128,7,0,12,1,1,Low-Engagement,-1.767269874619162,0.526357306161125
8443,43,Graduation,Single,24762.0,16,86,6,1,11,1,1,Low-Engagement,-1.2507517734560532,0.24381161006464055
9653,40,Graduation,Married,35797.0,16,68,5,0,10,1,1,Low-Engagement,-1.5503957794693255,-0.010816157088899566
8916,40,Graduation,Divorced,36627.0,78,16,3,0,5,2,1,Low-Engagement,-2.2244033355677386,-0.8167660081494956
8017,34,2n Cycle,Married,51111.0,83,55,5,0,8,2,1,Low-Engagement,-1.657158900094069,-0.0625951711159093
5830,43,PhD,Single,86857.0,96,2114,21,0,7,0,2,Established Value,3.0369367354849794,-0.9202528145354382
4597,45,PhD,Together,82072.0,67,2018,18,0,4,0,2,Established Value,2.579161913510679,-1.7174177235929655
7023,62,PhD,Single,46231.0,87,263,11,0,15,3,3,Digital-Engaged,-1.5097266137886272,2.4263260093890473
8086,56,Graduation,Married,42243.0,34,55,5,0,9,2,1,Low-Engagement,-1.8620284341794575,0.25835163049271886
8825,53,Graduation,Together,51195.0,46,564,16,0,17,2,3,Digital-Engaged,-0.30507965841728374,2.5760106483272547
2930,37,Master,Single,68092.0,7,1281,18,0,7,0,2,Established Value,1.6182510544423394,-0.8906892583699164
1928,42,Graduation,Married,31814.0,73,83,5,1,11,1,1,Low-Engagement,-1.1463664709959098,0.12679790187843526
7108,50,Master,Widow,51390.0,54,353,12,0,10,2,1,Low-Engagement,-0.8696575545090873,0.7140512729897875
10925,32,Graduation,Married,76630.0,93,1003,24,0,4,0,2,Established Value,1.9596207501791596,-1.5171288377672176
9960,24,Basic,Single,26868.0,52,14,3,0,8,1,1,Low-Engagement,-1.9777191113980186,-0.5809314857738733
